From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,RF,Xylene,AT,TOT-RF,Station
19-06-2021 00:00,20-06-2021 00:00,24.92,57.95,5.51,10.8,16.22,26.36,8.49,0.55,15.69,0.09,None,0.24,0.32,87.13,1.93,172.62,0.01,None,None,25.85,None,0,colaba
20-06-2021 00:00,21-06-2021 00:00,44.27,144.37,3.89,5.02,8.43,18.87,4.1,0.37,15.78,0.08,None,0.17,0.34,82.45,1.93,196.54,0.01,None,None,27.44,None,0,colaba
21-06-2021 00:00,22-06-2021 00:00,37.02,116.47,5.14,7.37,12.09,14.75,None,0.39,16.01,0.11,None,0.23,0.44,84.27,1.92,185.07,0.01,None,None,27.28,None,0,colaba
22-06-2021 00:00,23-06-2021 00:00,24.41,77.71,5.89,6.1,10.71,14.29,None,0.42,16.11,0.09,None,0.3,0.32,77.09,1.93,196.24,0.01,None,None,28.91,None,0,colaba
23-06-2021 00:00,24-06-2021 00:00,22.73,70.15,4.11,5.76,8.75,18.57,None,0.44,16.06,0.06,None,0.33,0.26,79.43,1.93,205.61,0.01,None,None,28.26,None,0,colaba
24-06-2021 00:00,25-06-2021 00:00,27.75,54.73,7.05,6.61,12.52,15.11,4.05,0.51,16.07,0.12,None,0.22,0.27,79.74,1.94,173.93,0.01,None,None,27.43,None,0,colaba
25-06-2021 00:00,26-06-2021 00:00,16.55,46.08,5.64,8.63,13.22,13.72,10.99,0.66,16,0.08,None,0.21,0.34,91.42,1.93,198.7,0.01,None,None,24.33,None,0,colaba
26-06-2021 00:00,27-06-2021 00:00,20.12,68.57,11.71,7.54,19.24,13.4,11.71,0.89,15.93,0.08,None,0.32,0.53,74.48,1.94,171.76,None,None,None,29.19,None,0,colaba
27-06-2021 00:00,28-06-2021 00:00,17.45,57.45,6.97,9.47,15.39,8.73,5.58,0.35,16.14,0.08,None,0.23,0.21,87.04,1.9,185.84,0.02,None,None,25.46,None,0,colaba
28-06-2021 00:00,29-06-2021 00:00,19.87,23.19,13.98,12.97,23.34,30.17,24.3,0.99,16.15,0.06,None,0.16,0.38,85.85,1.89,229.21,0.02,None,None,25.93,None,0,colaba
29-06-2021 00:00,30-06-2021 00:00,14.43,35.75,None,0.96,0,131.75,16.9,0.71,16.14,0.08,None,0.28,0.18,82.31,1.91,212.31,0.01,None,None,27.24,None,0,colaba
30-06-2021 00:00,01-07-2021 00:00,None,33.51,3.98,9.98,7.93,58.85,16.34,0.5,16.14,0.06,None,0.26,0.2,84.74,1.9,215.7,0.01,None,None,26.73,None,0,colaba
01-07-2021 00:00,02-07-2021 00:00,None,52.11,7.42,8.07,15.17,12.96,24.4,0.71,16.15,0.07,None,0.21,0.24,77.62,1.93,210.99,0.01,None,None,28.23,None,0,colaba
02-07-2021 00:00,03-07-2021 00:00,None,56.95,4.01,8.36,11.91,10.94,21.29,0.62,16.13,0.08,None,0.18,0.25,77.12,1.93,202.96,0.01,None,None,28.2,None,0,colaba
03-07-2021 00:00,04-07-2021 00:00,20.04,46.55,3.97,7.89,11.33,13.61,19.89,0.43,15.94,0.09,None,0.16,0.37,76.2,1.93,198.57,None,None,None,28.69,None,0,colaba
04-07-2021 00:00,05-07-2021 00:00,18.82,43.18,2.76,8.78,10.7,10.5,13.66,0.35,16.04,0.06,None,0.25,0.18,77.62,1.92,205.8,None,None,None,28.23,None,0,colaba
05-07-2021 00:00,06-07-2021 00:00,21.87,59.77,3.8,9.47,12.43,11.72,14.73,0.38,16.11,0.1,None,0.31,0.36,76.8,1.93,182.01,None,None,None,28.5,None,0,colaba
06-07-2021 00:00,07-07-2021 00:00,23.09,61.01,3.61,10.01,13.24,10.42,10.51,0.37,16.03,0.07,None,0.2,0.23,79.19,1.93,180,None,None,None,27.77,None,0,colaba
07-07-2021 00:00,08-07-2021 00:00,24.38,63.1,3.13,9.76,12.71,10.42,9.79,0.41,15.92,0.08,None,0.21,0.15,77.56,1.93,216.74,None,None,None,28.21,None,0,colaba
